HIT,231,10011010010101010110101010101000,01101001100110101001100110010111,4,4
HIT,232,01010110010110010110100101010100,01010101101010101010101001100111,4,4
HIT,233,01100110101001011010101010100100,01101001101001010110010101010111,4,4
HIT,234,01101010011001100110100110100100,10101010101010100101100101100111,4,4
HIT,235,10101010010101010110011010010100,01011010011001100101011010101011,4,4
HIT,236,01101010101001011010101001100100,01010101100101100101010101010111,4,4
HIT,237,10010110101010010110010110100100,10100110010101010110011001100111,4,4
HIT,238,01011001101001010101010110101000,01101010101010101010101010010111,4,4
HIT,239,10011001101010101001100110100100,10010101101001010110010101101011,4,4
HIT,240,01010101101010101010100101011000,10011001101010011010100110011011,4,4
HIT,241,01100110011001100101100101100100,10011001101001010110010101011011,5,5
HIT,242,10011001010110011010100110100100,01011001010101101001010101101011,5,5
HIT,243,10010110011010101010100110100100,10010110010110100101101001010111,5,5
HIT,244,10011010100110100101011001010100,10100101010101011010101001010111,5,5
HIT,245,01011001010101011010011001010100,01011010010110011001011001100111,5,5
HIT,246,01100110011001100110101010010100,10101001011010010110011010010111,5,5
HIT,247,10101010101001101010101010010100,10101001100110010110011001101011,5,5
HIT,248,10100101011010011001010101100100,10100110100110101001011001010111,5,5
HIT,249,10101010101010011001010101010100,01101010010110011001100101100111,5,5
HIT,250,01100101100110100110100110011000,10010101101010011010100110010111,5,5
HIT,251,01101010100101010101100110010100,01011010100110010110100110101011,5,5
HIT,252,01100101010101101001101001010100,01010110011001101001100110011011,5,5
HIT,253,10010101011010101010100101011000,01011010100110100110100110010111,5,5
HIT,254,01100110010101011010101010010100,01100110100110011010100101100111,5,5
HIT,255,01101010010101010110100110010100,10100110101001101001011010010111,5,5
HIT,256,01010110010101101001010110010100,01010101100110101001010101100111,5,5
HIT,257,10010110010110010101010110010100,01010110011001010110101001100111,5,5
HIT,258,10011001011010011001101010101000,10010101100101011010010110101011,5,5
HIT,259,01101010010110011010011001010100,10101001010101101010101010101011,5,5
HIT,260,10010110010110011010011001100100,01100101101001010110010101100111,5,5
HIT,261,10010110011010011001101010011000,01011001011010010110010101010111,5,5
HIT,262,10100110101010101001011001101000,01101001101001100101010101010111,5,5
HIT,263,10010101101001010101101001100100,01101001101010100101101010010111,5,5
HIT,264,10100101101010010101101001010100,10101001100101011001101010101011,5,5
HIT,265,01100110101010010110010101011000,01100110010101100101101001010111,5,5
HIT,266,10010110101001100110101010011000,10010101101001100101101001011011,5,5
HIT,267,01101001011010100101101001010100,10011010100110010110010110010111,5,5
HIT,268,10100101011001101001101010101000,01010101101001100101100101011011,5,5
HIT,269,01011001010101011010101010101000,10010110101001011001101010100111,5,5
HIT,270,10011010101010010110100101100100,10101001100101101010011010100111,5,5
HIT,271,10100110011010011010010110101000,10101010101001101010101001011011,5,5
HIT,272,10100110100110101001101001010100,10010110011001101010101010101011,5,5
HIT,273,10100110100101100101010110010100,10010101101010011001010110101011,5,5
HIT,274,01011010011001010110101001011000,01011001010101011001101001011011,5,5
HIT,275,01011001100101100101010101101000,10010101100101101010101001011011,5,5
HIT,276,10011010010101010110100101100100,01101010100101101010101010010111,5,5
HIT,277,10101010011001011010101001100100,01100110101010100101101001011011,5,5
HIT,278,01011010101010010110011010011000,10100110100101011010011001011011,5,5
HIT,279,01101010100101011010101010011000,01010101010101011010011010010111,5,5
HIT,280,10101010101010100110100110100100,10101001100101100101101010101011,5,5
HIT,281,01100110010101010101100110011000,01100110101001010101101001101011,5,5
HIT,282,01101010011001100110100101101000,01010110010101010110100101010111,5,5
HIT,283,10011001100110101001011001101000,10011010011010010101100110010111,5,5
HIT,284,01100110100101101001010110101000,10101010101010011010011001011011,5,5
HIT,285,10011001101001010101101010100100,01010101010110010101101001011011,5,5
HIT,286,01100101011001100110010110010100,01011010011010101001100110100111,5,5
HIT,287,10101010011010010101011001011000,10011001100101100110010101010111,5,5
HIT,288,01011001101001011001100110011000,01010110100110101010100110011011,5,5
HIT,289,10100110010101010101011001100100,10011001011010010101101010101011,5,5
HIT,290,01101010010110011010011010101000,01101010100110010101101001010111,5,5
HIT,291,10100110010101101001011001011000,01011010100101101010100110100111,5,5
HIT,292,10101010010110010110101010010100,10100110101010101010100110010111,5,5
HIT,293,10101010101010101010100101100100,01101010100110100101011010100111,5,5
HIT,294,01011010011001101001011010100100,01101010010110010101011010101011,5,5
HIT,295,10101001101001100101100101101000,10010101011010101001100110011011,5,5
HIT,296,01101001101001100110010101011000,10100101010101011010101001010111,5,5
HIT,297,01101001010101100110011010100100,10010101100101010101101010100111,5,5
HIT,298,01011010011001101001010110010100,10101010101010101001011001011011,5,5
HIT,299,01010110010110101010101001100100,10010101100110011001010101100111,5,5
HIT,300,10010110010101100101010110101000,01101010101010011010011001010111,5,5
HIT,301,01010101010101101001011001010100,01100101011010011001010101101011,6,6
HIT,302,10100101101001101010101010011000,01100101101001010110011001100111,6,6
HIT,303,01010101100110011001101001010100,10101001100110101010100101101011,6,6
HIT,304,10011010100101010110010101100100,01100101100101010101011010010111,6,6
HIT,305,10010101010110101010100110011000,10011010011010011001011010101011,6,6
HIT,306,10101010011001011010011001101000,10011001101001101001011010100111,6,6
HIT,307,01101010011010101001101001100100,01011010011010100101010110101011,6,6
HIT,308,10011001100110010110011010010100,10010101011010011010010110011011,6,6
HIT,309,01011001010101011010101001010100,10011010100110010101101010011011,6,6
